Index Number;Name;Address;Project Status;Occupancy Year;Operator;Clientele- Families;Clientele - Seniors;Clientele - Other;Design - Accessible 1BR;Design - Accessible 2BR;Design - Accessible 3BR;Design - Accessible 4BR;Design - Accessible Studio;Design - Accessible Room;Design - Adaptable 1BR;Design - Adaptable 2BR;Design - Adaptable 3BR;Design - Adaptable 4BR;Design - Standard 1BR;Design - Standard 2BR;Design - Standard 3BR;Design - Standard 4BR;Design - Standard Studio;Design - Standard Room;URL;Geom
218;Wellington Apartment;1399 Fountain Way;Completed;1980;Wellington Society;41;44;0;0;0;0;0;0;0;0;0;0;0;44;33;8;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=218;"{""coordinates"": [-123.13509226, 49.26804963], ""type"": ""Point""}"
226;Maple Crest Apartment;2229 Maple St;Completed;1976;Shalom Branch #178 Canadian Legion;0;102;0;12;0;0;0;0;0;0;0;0;0;70;4;0;0;16;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=226;"{""coordinates"": [-123.15077883, 49.26595347], ""type"": ""Point""}"
227;Phoenix Court Co-op;2424 Maple St;Completed;1984;Phoenix Court Co-op Housing Association;20;0;13;1;1;0;0;0;0;0;0;0;0;12;19;0;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=227;"{""coordinates"": [-123.15003674, 49.26442777], ""type"": ""Point""}"
232;Marpole Terrace Co-op;8695 SW Marine Dr;Completed;1986;Marpole Terrace Co-op Housing Association;33;0;6;0;8;0;0;0;0;0;0;0;0;6;21;4;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=232;"{""coordinates"": [-123.14269428, 49.20753063], ""type"": ""Point""}"
238;Grandview Terrace;1501 Woodland Dr;Completed;1969;BC Housing;54;100;0;0;0;0;0;0;0;0;0;0;0;29;32;10;12;71;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=238;"{""coordinates"": [-123.07443151, 49.27099676], ""type"": ""Point""}"
246;Grandview Co-op;1455 Napier St;Completed;1980;Grandview Co-op Housing Association;12;0;7;0;0;0;0;0;0;0;0;0;0;5;5;7;0;2;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=246;"{""coordinates"": [-123.07485783, 49.27517909], ""type"": ""Point""}"
250;Earle Adams Village;7601 Bywell Crt;Completed;1979;Metro Vancouver Housing Corporation;105;0;0;0;0;7;0;0;0;0;0;0;0;0;35;63;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=250;"{""coordinates"": [-123.02658047, 49.21503813], ""type"": ""Point""}"
252;Gillard Manor;2122 Oxford St;Completed;1965;Vancouver East Lion's Housing Foundation;0;42;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;31;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=252;"{""coordinates"": [-123.06137361, 49.28545308], ""type"": ""Point""}"
255;Dart Coon Club;490 Columbia St;Completed;1981;Chinese Freemasons of Canada;0;34;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;32;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=255;"{""coordinates"": [-123.10190211, 49.28067369], ""type"": ""Point""}"
260;St. Barbara's Estia;3621 W 4th Ave;Completed;1993;Hellenic Housing Society of BC;0;28;2;2;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=260;"{""coordinates"": [-123.18453011, 49.26885935], ""type"": ""Point""}"
261;Chinatown Lions Manor II;830 Campbell Ave;Completed;1984;Vancouver Chinatown Housing Society;0;18;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;14;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=261;"{""coordinates"": [-123.08442743, 49.27694361], ""type"": ""Point""}"
263;Leveller's Co-op;1763 E Pender St;Completed;1985;Leveller's Co-op Housing Association;28;0;7;2;0;0;0;0;0;0;0;0;0;5;22;6;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=263;"{""coordinates"": [-123.06880418, 49.28051041], ""type"": ""Point""}"
264;Vancouver Native (Pender St);1823 E Pender St;Completed;1989;BC Indigenous Housing Society;30;9;3;3;2;0;0;0;0;0;0;0;0;9;22;6;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=264;"{""coordinates"": [-123.0673884, 49.28050551], ""type"": ""Point""}"
268;The Charles Bentall;3306 E 5th Ave / 3350 E 5th Ave;Completed;1992;Hopehill;0;50;1;3;0;0;0;0;0;0;0;0;0;47;0;1;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=268;"{""coordinates"": [-123.03206317, 49.26534752], ""type"": ""Point""}"
269;Pendrellis;1254 Pendrell St;Completed;1973;Parish of St.Paul-Pendrellis Society;0;87;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;78;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=269;"{""coordinates"": [-123.13344925, 49.28280452], ""type"": ""Point""}"
272;Europe Hotel;43 Powell St;Completed;1983;Affordable Housing Societies;0;0;84;0;0;0;0;0;0;0;0;0;0;5;0;0;0;25;54;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=272;"{""coordinates"": [-123.10320433, 49.28340214], ""type"": ""Point""}"
273;Columbia House;101 Powell St;Completed;1986;Affordable Housing Societies;0;0;85;0;0;0;0;5;0;0;0;0;0;11;0;0;0;69;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=273;"{""coordinates"": [-123.10189962, 49.28346017], ""type"": ""Point""}"
274;Shiloh Place;245 Powell St;Completed;1991;Shiloh Housing Society;0;42;0;8;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=274;"{""coordinates"": [-123.09852395, 49.28341464], ""type"": ""Point""}"
277;Santiago Lodge;333 Powell St;Completed;1990;The Bloom Group;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=277;"{""coordinates"": [-123.09696743, 49.28339069], ""type"": ""Point""}"
278;Sakura-So;376 Powell St;Completed;1978;Lookout Housing and Health Society;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=278;"{""coordinates"": [-123.09604982, 49.28286102], ""type"": ""Point""}"
284;Renfrew Park Manor;3433 Renfrew St;Completed;1976;East Enders Amherst Lions Society;0;40;0;6;0;0;0;0;0;0;0;0;0;14;0;0;0;20;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=284;"{""coordinates"": [-123.0448255, 49.25359041], ""type"": ""Point""}"
287;Alberni Co-op;5250 Rupert St;Completed;1987;Alberni Co-op Housing Association;35;0;10;0;0;0;0;0;0;0;0;0;0;10;20;15;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=287;"{""coordinates"": [-123.04097739, 49.2365991], ""type"": ""Point""}"
293;New Continental;1067 Seymour St;Completed;1992;City of Vancouver;0;110;0;3;0;0;0;2;0;0;0;0;0;52;0;0;0;53;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=293;"{""coordinates"": [-123.12355177, 49.27796805], ""type"": ""Point""}"
310;Kitsun Co-op;2431 Vine St;Completed;1979;Kiwassa Housing Society;16;0;1;0;0;0;0;0;0;0;0;0;0;1;11;5;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=310;"{""coordinates"": [-123.15791342, 49.26419383], ""type"": ""Point""}"
311;Chimo Terrace;2080 Wall St;Completed;1969;BC Housing;39;41;0;0;0;0;0;0;0;0;0;0;0;41;39;0;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=311;"{""coordinates"": [-123.06138018, 49.28617719], ""type"": ""Point""}"
318;Yukon House;3460 Yukon St;Completed;1984;Community Living Society;0;0;5;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=318;"{""coordinates"": [-123.11214974, 49.25417327], ""type"": ""Point""}"
324;Chelsea Crossing;3691 Vanness Ave;Completed;1996;New Chelsea Society;29;0;2;0;2;0;0;0;0;0;0;0;0;0;15;11;3;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=324;"{""coordinates"": [-123.02406143, 49.23533146], ""type"": ""Point""}"
327;Lion's View - Building II;2980 Euclid Ave;Completed;1994;Brightside Community Homes Foundation;0;47;0;2;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=327;"{""coordinates"": [-123.04369648, 49.24006198], ""type"": ""Point""}"
332;United Native Nations;1818 E Pender St;Completed;1996;Lu'Ma Native Housing Society;0;0;10;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=332;"{""coordinates"": [-123.06765123, 49.2799856], ""type"": ""Point""}"
333;Semlin Gardens;1975 E 12th Ave;Completed;1995;YWCA Vancouver;0;0;28;0;3;0;0;0;0;0;0;0;0;0;17;8;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=333;"{""coordinates"": [-123.06448489, 49.25978589], ""type"": ""Point""}"
336;Roundhouse Co-op;1267 Marinaside Cres;Completed;1998;Roundhouse Co-op Housing Association;123;0;14;2;4;2;0;0;0;0;0;0;0;12;74;34;9;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=336;"{""coordinates"": [-123.12091871, 49.27286767], ""type"": ""Point""}"
339;St. George's Place;2938 Laurel St;Completed;1999;St. George's Place Housing Society;10;0;9;6;3;0;0;0;0;1;3;4;0;2;0;0;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=339;"{""coordinates"": [-123.12400793, 49.25893455], ""type"": ""Point""}"
342;Bridge Housing;100 E Cordova St;Completed;2001;Bridge Housing Society for Women;0;0;36;4;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=342;"{""coordinates"": [-123.10198466, 49.28207257], ""type"": ""Point""}"
343;St. Margarets;1538 E 22nd Ave;Completed;1995;Coast Mental Health;0;0;20;1;0;0;0;0;0;0;0;0;0;18;0;0;0;1;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=343;"{""coordinates"": [-123.07283614, 49.25015825], ""type"": ""Point""}"
344;Somerville Place;377 Powell  St;Completed;2002;The Bloom Group;0;0;31;0;0;0;0;2;0;0;0;0;0;0;0;0;0;29;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=344;"{""coordinates"": [-123.09593061, 49.2833689], ""type"": ""Point""}"
347;Coal Harbour Co-op;599 Nicola St;Completed;1998;Coal Harbour Co-op Housing Association;87;0;12;9;5;0;0;0;0;0;0;0;0;4;52;26;3;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=347;"{""coordinates"": [-123.12895356, 49.29092964], ""type"": ""Point""}"
351;The Gresham;716 Smithe St;Completed;1993;City of Vancouver;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=351;"{""coordinates"": [-123.12192808, 49.28036768], ""type"": ""Point""}"
368;St. James Place;340 E Cordova St;Completed;1999;St. Luke's Home Society;0;27;0;0;0;0;0;0;0;0;0;0;0;17;10;0;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=368;"{""coordinates"": [-123.09658287, 49.28197811], ""type"": ""Point""}"
369;Bloomfield Gardens;5650 Oak St;Completed;1997;Vancouver Resource Society for the Physically Disabled;0;0;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=369;"{""coordinates"": [-123.1276119, 49.23471513], ""type"": ""Point""}"
374;Cordova House;368 E Cordova St;Completed;1998;The Bloom Group;0;0;66;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;61;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=374;"{""coordinates"": [-123.09614857, 49.28195691], ""type"": ""Point""}"
375;The Bonaventure Apartments;1041 Comox St;Completed;1998;Wings Housing Society;3;0;27;0;0;0;0;0;0;0;0;0;0;6;21;3;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=375;"{""coordinates"": [-123.12781211, 49.28133297], ""type"": ""Point""}"
378;Vanness Park;3278 Vanness  Ave;Completed;2000;Affordable Housing Societies;21;0;9;0;0;0;0;0;0;0;0;0;0;10;13;4;2;1;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=378;"{""coordinates"": [-123.03529409, 49.23940019], ""type"": ""Point""}"
381;The Crowne;5750 Oak St;Completed;2001;Vancouver Jewish Building Society;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=381;"{""coordinates"": [-123.12761225, 49.23342156], ""type"": ""Point""}"
387;Glynn Manor;520 W 7th Ave;Completed;2001;Brightside Community Homes Foundation;0;0;49;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=387;"{""coordinates"": [-123.11567548, 49.26473908], ""type"": ""Point""}"
388;Maurice McElrea Place;361 Heatley Ave;Completed;2002;Union Gospel Mission;0;0;81;0;0;0;0;3;0;0;0;0;0;3;0;0;0;75;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=388;"{""coordinates"": [-123.08987395, 49.28146285], ""type"": ""Point""}"
390;Candela Place;1265 Granville St;Completed;2002;More Than a Roof Housing Society;0;0;63;0;0;0;0;6;0;0;0;0;0;1;0;0;0;56;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=390;"{""coordinates"": [-123.12765023, 49.27658027], ""type"": ""Point""}"
392;Mole Hill - Phase I;1114 Comox St;Completed;2001;Mole Hill Community Housing Society;1;0;8;0;0;0;0;0;0;0;0;0;0;5;0;1;0;3;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=392;"{""coordinates"": [-123.12980301, 49.28188437], ""type"": ""Point""}"
393;C-Side;1288 W Cordova St;Completed;2002;Affordable Housing Societies;113;0;0;0;8;0;0;0;0;0;0;0;0;1;60;38;6;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=393;"{""coordinates"": [-123.12376394, 49.28954846], ""type"": ""Point""}"
395;Collingwood Village Co-op;3501 Euclid Ave;Completed;2001;Collingwood Village Co-op Housing Association;72;0;7;2;2;0;0;0;0;0;0;0;0;5;34;27;9;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=395;"{""coordinates"": [-123.02973841, 49.23530774], ""type"": ""Point""}"
396;Triumph Apartments;2111 Triumph St;Completed;2001;Sanford Housing Society;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=396;"{""coordinates"": [-123.06142628, 49.28415864], ""type"": ""Point""}"
406;Vancouver East Co-op;1857 Venables St;Completed;1980;Vancouver East Co-op Housing Association;3;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=406;"{""coordinates"": [-123.06689398, 49.2768758], ""type"": ""Point""}"
407;W.A. Street Homes;1142 E Georgia St;Completed;1986;Affordable Housing Societies;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=407;"{""coordinates"": [-123.08018512, 49.27796867], ""type"": ""Point""}"
409;W.A. Street Homes;1020 E Pender St;Completed;1986;Affordable Housing Societies;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=409;"{""coordinates"": [-123.08186724, 49.27980047], ""type"": ""Point""}"
415;Juniper Co-op;2286 W 5th Ave;Completed;1984;Juniper Co-op Housing Association;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=415;"{""coordinates"": [-123.15710659, 49.26707432], ""type"": ""Point""}"
418;Mole Hill - Phase I;1136 Comox St;Completed;2002;Mole Hill Community Housing Society;2;0;5;0;0;0;0;0;0;0;0;0;0;3;2;0;0;2;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=418;"{""coordinates"": [-123.13029419, 49.28220254], ""type"": ""Point""}"
419;Mole Hill - Phase I;1140 Comox St;Completed;2001;Mole Hill Community Housing Society;2;0;4;0;0;0;0;0;0;0;0;0;0;2;1;1;0;2;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=419;"{""coordinates"": [-123.13039241, 49.28226616], ""type"": ""Point""}"
421;Mole Hill - Phase I;1127 Pendrell St;Completed;2002;Mole Hill Community Housing Society;1;0;6;0;0;0;0;0;0;0;0;0;0;4;1;0;0;2;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=421;"{""coordinates"": [-123.13048215, 49.2816923], ""type"": ""Point""}"
428;Mole Hill - Phase II;1110 Bute St;Completed;2003;Mole Hill Community Housing Society;2;0;5;0;0;0;0;0;0;0;0;0;0;3;0;1;0;3;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=428;"{""coordinates"": [-123.1316637, 49.28264692], ""type"": ""Point""}"
429;Mole Hill - Phase II;1122 Bute St;Completed;2003;Mole Hill Community Housing Society;1;0;7;0;0;0;0;0;0;0;0;0;0;4;0;1;0;3;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=429;"{""coordinates"": [-123.1318566, 49.28251929], ""type"": ""Point""}"
430;Mole Hill - Phase II;1173 Pendrell St;Completed;2003;Mole Hill Community Housing Society;0;0;7;0;0;0;0;0;0;0;0;0;0;3;0;0;0;4;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=430;"{""coordinates"": [-123.13102235, 49.28204219], ""type"": ""Point""}"
433;Mole Hill - Phase II;1159 Pendrell St;Completed;2003;Mole Hill Community Housing Society;0;0;5;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=433;"{""coordinates"": [-123.13126811, 49.2822013], ""type"": ""Point""}"
435;Mole Hill - Phase II;1147 Pendrell St;Completed;2003;Mole Hill Community Housing Society;1;0;6;0;0;0;0;0;0;0;0;0;0;4;1;0;0;2;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=435;"{""coordinates"": [-123.13048215, 49.2816923], ""type"": ""Point""}"
436;Mole Hill - Phase II;1145 Pendrell St;Completed;2003;Mole Hill Community Housing Society;4;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=436;"{""coordinates"": [-123.13102235, 49.28204219], ""type"": ""Point""}"
437;Mole Hill - Phase II;1103 Pendrell St;Completed;2003;Mole Hill Community Housing Society;1;0;5;0;0;0;0;0;0;0;0;0;0;2;1;0;0;3;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=437;"{""coordinates"": [-123.13017846, 49.2814957], ""type"": ""Point""}"
439;Mole Hill - Phase II;1113 Thurlow St;Completed;2003;Mole Hill Community Housing Society;2;0;2;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=439;"{""coordinates"": [-123.13008838, 49.28137398], ""type"": ""Point""}"
453;Mole Hill - Phase I;1129 Pendrell St;Completed;2002;Mole Hill Community Housing Society;2;0;5;0;0;0;0;0;0;0;0;0;0;2;2;0;0;3;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=453;"{""coordinates"": [-123.1306738, 49.28181043], ""type"": ""Point""}"
454;Smith -Yuen Apartments;475 E Hastings St;Completed;2005;Sanford Housing Society;0;52;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=454;"{""coordinates"": [-123.09376706, 49.28153307], ""type"": ""Point""}"
457;1005 Station Street;1005 Station St;Completed;2010;PHS Community Services Society;0;0;80;0;0;0;0;0;0;0;0;0;0;10;0;0;0;70;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=457;"{""coordinates"": [-123.09948683, 49.2756775], ""type"": ""Point""}"
462;False Creek Co-op;907 Lamey's Mill;Completed;1977;False Creek Co-op Housing Association;88;0;0;0;0;0;0;0;0;0;0;0;0;0;35;25;28;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=462;"{""coordinates"": [-123.12771481, 49.26695534], ""type"": ""Point""}"
463;Mau Dan Gardens Co-op;401 Keefer St;Completed;1982;Mau Dan Gardens Co-op Housing Association;38;0;0;0;0;0;0;0;0;0;0;0;0;0;12;26;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=463;"{""coordinates"": [-123.09455401, 49.27966571], ""type"": ""Point""}"
465;Pennsylvania Hotel;412 Carrall St;Completed;2008;PHS Community Services Society;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=465;"{""coordinates"": [-123.10415244, 49.28111646], ""type"": ""Point""}"
469;Fraser Place;5616 Fraser St;Completed;2007;Raincity Housing and Support Society;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=469;"{""coordinates"": [-123.09015786, 49.23369272], ""type"": ""Point""}"
477;Semlin Terrace;150 Semlin Dr;Completed;1977;Metro Vancouver Housing Corporation;12;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=477;"{""coordinates"": [-123.06295686, 49.28326456], ""type"": ""Point""}"
486;Comox Street Development;1424 Comox St;Completed;1977;BC Housing;23;0;6;0;0;0;0;0;0;0;0;0;0;6;20;3;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=486;"{""coordinates"": [-123.13496572, 49.28521426], ""type"": ""Point""}"
489;Alumnae Manor;1962 W 1st Ave;Completed;2002;Coast Mental Health;0;0;20;0;0;0;0;0;0;0;0;0;0;2;0;0;0;18;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=489;"{""coordinates"": [-123.1493369, 49.27045637], ""type"": ""Point""}"
495;Doug Storey Apartments;788 Richards St;Completed;2008;Coast Mental Health;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=495;"{""coordinates"": [-123.11719475, 49.28033403], ""type"": ""Point""}"
513;Performing Arts Lodge;581 Cardero St;Completed;2006;Performing Arts Lodge of Vancouver;0;99;0;0;0;0;0;0;0;66;0;0;0;33;0;0;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=513;"{""coordinates"": [-123.13031262, 49.29141724], ""type"": ""Point""}"
518;The Cedars;3355 E 5th Ave;Completed;2008;Hopehill;0;89;0;0;0;0;0;0;0;0;0;0;0;89;0;0;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=518;"{""coordinates"": [-123.03239517, 49.26621184], ""type"": ""Point""}"
526;Jackson Avenue Co-op;230 Jackson Ave;Completed;2007;Jackson Ave Co-op Hsg Assoc;4;0;19;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;19;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=526;"{""coordinates"": [-123.09310787, 49.28241323], ""type"": ""Point""}"
531;Harmony House;580 Shanghai Alley;Completed;2006;Vancouver Coastal Health;0;33;0;14;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=531;"{""coordinates"": [-123.10557988, 49.27977613], ""type"": ""Point""}"
532;Icelandic Residence;2020 Harrison Dr;Completed;2007;Icelandic Care Home Hofn Society;0;77;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=532;"{""coordinates"": [-123.0639151, 49.2094], ""type"": ""Point""}"
538;Abbeyfield;8264 Hudson St;Completed;1993;Abbeyfield Houses of Vancouver Society;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=538;"{""coordinates"": [-123.13388777, 49.21098353], ""type"": ""Point""}"
555;Walton Residence;261 - 265 E Hastings St;Completed;2009;Lookout Housing and Health Society;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=555;"{""coordinates"": [-123.09808091, 49.28159904], ""type"": ""Point""}"
563;The Vivian;512 E Cordova St;Completed;2007;Lookout Housing and Health Society;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=563;"{""coordinates"": [-123.09301216, 49.28189653], ""type"": ""Point""}"
594;McLaren House;1249 Howe St;Completed;2013;McLaren Housing Society of BC;10;0;100;0;0;0;0;4;0;0;0;0;0;4;6;0;0;96;0;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=594;"{""coordinates"": [-123.12818713, 49.27749639], ""type"": ""Point""}"
635;Gastown Hotel;110 Water St;Completed;2008;Atira Property Management Inc.;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=635;"{""coordinates"": [-123.10701237, 49.28363745], ""type"": ""Point""}"
